feature,b,q_eff,I_raw,I_mm,I_null_mean,I_null_p95,perm_p,I_corrected,NMI_corrected,I_corrected_mmnull,I_null_mm_mean
SpectralRolloff,6,64,2.788432594231004,2.41891720457809,2.5793872928706736,2.5910449726317664,0.0,0.0,0.0,0.25237945329222367,2.1665377512858663
SpectralRolloff,7,128,3.6235475962527115,3.2230073212035943,3.498153883187697,3.50577300415362,0.0,0.0,0.0,0.15219831358891645,3.070809007614678
SpectralRolloff,8,256,4.531311858019894,4.120702820691797,4.45574709818654,4.461626376459025,0.0,0.0,0.0,0.09224902636904453,4.028453794322752
SpectralSkewness,1,2,0.4035404224207202,0.3716969384652522,0.0625788993239246,0.06964189382492689,0.0,0.3091180391413276,0.03437883424330895,0.3506819716888075,0.02101496677644473
SpectralSkewness,2,4,0.7284728398727793,0.646531124090199,0.20098330134639547,0.21155676878616292,0.0,0.4455478227438035,0.04955199246257302,0.5649690735624021,0.08156205052779683
SpectralSkewness,3,8,1.0447728444016402,0.8864558830394937,0.499882169449554,0.5156348422455944,0.0,0.38657371358993975,0.04299313511190076,0.6106094044871224,0.2758464785523714
SpectralSkewness,4,16,1.4819901777619222,1.2396850042190284,1.020010106973331,1.0349981025302857,0.0,0.21967489724569744,0.024431336653157713,0.536586734180863,0.7030982700381654
SpectralSkewness,5,32,2.0549106941670914,1.7358209757649963,1.7373932740559561,1.7515581059081227,0.0,0.0,0.0,0.37667835658788706,1.3591426191771092
SpectralSkewness,6,64,2.7878867769889943,2.4179620880564467,2.5794894175662777,2.5914209618064548,0.0,0.0,0.0,0.2513209841771378,2.166641103879309
SpectralSkewness,7,128,3.622643139345044,3.2225121635755603,3.497777664609041,3.5047804934095317,0.0,0.0,0.0,0.15215714140266945,3.070355022172891
SpectralSkewness,8,256,4.520951217816172,4.108213824233982,4.4553976292216,4.4615315174623085,0.0,0.0,0.0,0.08019258662993511,4.0280212376040465
SpeechRate,1,2,0.22100301720426252,0.18220144549502848,0.06292032408571717,0.06926266183722474,0.0,0.11928112140931131,0.01326595469057009,0.16084341675967265,0.021358028735355833
SpeechRate,2,4,0.4214866410416711,0.316460445887774,0.20014260958542238,0.21185838117635605,0.0,0.11631783630235162,0.012936390334536968,0.23580621220281017,0.08065423368496384
SpeechRate,3,8,0.7203643606858137,0.5250467444448184,0.4998879733761161,0.5164632436230153,0.0,0.025158771068702235,0.002798054823131265,0.24919855495868293,0.27584818948613543
SpeechRate,4,16,1.204140897202894,0.920496496417039,1.0216780763304607,1.0383378021455243,0.0,0.0,0.0,0.21540158970019996,0.705094906716839
SpeechRate,5,32,1.8589691127870047,1.5058256943194195,1.7359134448038134,1.749911489856667,0.0,0.0,0.0,0.14841339555359068,1.3574122987658288
SpeechRate,6,64,2.653057959542725,2.2572655561373534,2.5779513165262595,2.5877300459875934,0.0,0.0,0.0,0.09199269409701438,2.165272862040339
SpeechRate,7,128,3.5314690805934656,3.1140656752234577,3.4900375589722263,3.4978598085523,0.0,0.0,0.0,0.05112045416871869,3.062945221054739
SpeechRate,8,255,4.433669131535723,4.012745752360866,4.410375337023629,4.416191252114935,0.0,0.0,0.0,0.028967091827091007,3.983778660533775
VTLE,1,2,0.449761192835469,0.41947304614260617,0.06286663770146186,0.06943854513074452,0.0,0.35660640844114433,0.039660294947376835,0.39816870379150565,0.021304342351100524
VTLE,2,4,0.76850993466355,0.6883691357113548,0.20028273314979678,0.21100874049152524,0.0,0.48808640256155805,0.05428295798164366,0.6075649552793053,0.08080418043204951
VTLE,3,8,1.081096310397779,0.9282639593827184,0.500663767362923,0.5169356124920521,0.0,0.4276001920197955,0.047555930946930794,0.6514721632051248,0.27679179617759364
VTLE,4,16,1.4908055958378092,1.2504650588371558,1.0215327997640475,1.0363533351926828,0.0,0.2289322590731082,0.025460902280187925,0.5455547214175731,0.7049103374195826
VTLE,5,32,2.062291291316754,1.7459029481602375,1.7370243729634354,1.7510501755030836,0.0,0.00887857519680213,0.000987438539192021,0.3872160015229318,1.3586869466373057
VTLE,6,64,2.7865137918200205,2.416834682455253,2.579339008620349,2.5898468641038477,0.0,0.0,0.0,0.2503791872599219,2.166455495195331
VTLE,7,128,3.620318812727893,3.2196148179669226,3.497532035823182,3.505723494186102,0.0,0.0,0.0,0.1495803263480635,3.070034491618859
VTLE,8,256,4.527630223519974,4.115793288352977,4.4554746981168645,4.461632555957243,0.0,0.0,0.0,0.08767165179472691,4.02812163655825
dCPP,1,2,0.5167156479872883,0.489620035675566,0.062638063515691,0.0690421212202196,0.0,0.426981972159875,0.04748717508218357,0.46855040699943085,0.021069628676135165
dCPP,2,4,0.8664486440254056,0.7950668496573634,0.19899756731062165,0.2117467191051049,0.0,0.5960692823467417,0.0662923688059428,0.7156264205261786,0.07944042913118475
dCPP,3,8,1.170325039241554,1.0290349279121518,0.5002448431247855,0.5184537609190728,0.0,0.5287900847873663,0.05880985375330586,0.7527737946760356,0.2762611332361162
dCPP,4,16,1.5534939715823501,1.3254324129706951,1.0221049981416845,1.0387063303947093,0.0,0.3033274148290106,0.033734824874100296,0.6198401849665335,0.7055922280041617
dCPP,5,32,2.1040990734139076,1.797288333400811,1.7374773169109965,1.7510852858890753,0.0,0.05981101648981446,0.006651934735154837,0.4380968711067099,1.359191462294101
dCPP,6,64,2.805353326145962,2.440503948280867,2.580023108409327,2.591078528827104,0.0,0.0,0.0,0.27318917320487346,2.1673147750759933
dCPP,7,128,3.636668597250315,3.2402213149975303,3.497481122676419,3.5056370551928513,0.0,0.0,0.0,0.1702475597081463,3.069973755289384
dCPP,8,256,4.527965213314523,4.117356175986426,4.455817152981419,4.4610991005507,0.0,0.0,0.0,0.08881022470769384,4.0285459512787325
jitter,1,2,0.3387732463063937,0.30349164840200515,0.06264491119083963,0.06863542375919172,0.0,0.2408467372111655,0.026785981431639613,0.28241721854711954,0.021074429854885633
jitter,2,4,0.5962650645625391,0.5027811090943004,0.19988562803024934,0.2120100583965508,0.0,0.30289548106405106,0.03368678698103239,0.4223981824392967,0.08038292665500366
jitter,3,8,0.8980589610096033,0.7235337481739794,0.5009626382218368,0.5170885758601668,0.0,0.22257110995214258,0.024753441493253182,0.44639273732607704,0.2771410108479024
jitter,4,16,1.3496272215972756,1.088330561479399,1.0216120408737275,1.0388200169789896,0.0,0.06671852060567152,0.007420158872748608,0.3833135598984011,0.7050170015809979
jitter,5,32,1.9499861430147636,1.6141151541477043,1.7362651417684587,1.7520926883954808,0.0,0.0,0.0,0.25636220949777844,1.357752944649926
jitter,6,64,2.7052388645297842,2.3198426628270994,2.5798765883970822,2.5901847179458732,0.0,0.0,0.0,0.15271615628987423,2.167126506537225
jitter,7,128,3.5718655542119233,3.1615839563075347,3.4979055260203755,3.5048420423013034,0.0,0.0,0.0,0.09107324037229425,3.0705107159352405
jitter,8,256,4.498386252852768,4.081310286906465,4.455533267922874,4.461885915384129,0.0,0.0,0.0,0.053118210863096316,4.028192076043369
shimmer,1,2,0.444316278924898,0.4139462723761085,0.0632540805574422,0.0697765397805652,0.0,0.3506921918186663,0.03900254015083377,0.3922557150668665,0.02169055730924196
shimmer,2,4,0.7472357577966466,0.6665219398529665,0.20036526801183058,0.21319920118701238,0.0,0.4661566718411359,0.05184402371714057,0.5856430012451962,0.08087893860777026
shimmer,3,8,1.0543457886584946,0.8985664828300735,0.49994341916755225,0.5174289277549631,0.0,0.3986230636625212,0.0443332141640181,0.6226182339310202,0.27594824889905323
shimmer,4,16,1.4514133467471861,1.206079358535007,1.0204162828290688,1.038532519552656,0.0,0.1856630757059381,0.02064868204562833,0.5025654987576721,0.7035138597773348
shimmer,5,32,2.0234089255796075,1.701863411499712,1.735669948573435,1.74875777946496,0.0,0.0,0.0,0.34486160307034996,1.357001808429362
shimmer,6,64,2.7510851777091148,2.376248897420968,2.5792280588966583,2.5897064099875364,0.0,0.0,0.0,0.20991458443131794,2.16633431298965
shimmer,7,128,3.592814826644803,3.187608539807867,3.4982568808419994,3.5057419345539245,0.0,0.0,0.0,0.11666706499075419,3.0709414748171127
shimmer,8,256,4.509214505224643,4.09459433495614,4.455966787876246,4.461311296031751,0.0,0.0,0.0,0.0658619118474153,4.028732423108725
